acc_id,survival_time,amount_spent
12351.0,59.0,0.21861328250634335
124997.0,46.0,0.025335369840612052
91444.0,44.0,0.07975434207597266
113169.0,44.0,0.0892841511274799
68702.0,62.0,0.06717596564419025
36632.0,43.0,0.39047857813351894
63879.0,51.0,0.20907015061547163
38144.0,49.0,0.3121393775426757
36623.0,55.0,0.16622469767508904
125123.0,46.0,0.21223933033812953
85629.0,54.0,0.14210045881596858
107469.0,51.0,0.10129389900557023
53213.0,56.0,0.019174859302261312
103138.0,33.0,0.05058303553918385
103197.0,40.0,0.04293512838236524
9377.0,56.0,0.08460531965879295
79341.0,52.0,0.061766047467217935
59243.0,43.0,0.17940268474900467
65314.0,18.0,0.005159765969096925
65847.0,47.0,0.19975590591427544
100263.0,37.0,0.11568479308155487
118914.0,46.0,0.10031251521738883
56343.0,44.0,0.19350895976736263
78693.0,48.0,0.12540770438989596
14679.0,59.0,0.17732670524949457
129379.0,62.0,0.1242111915906501
71362.0,57.0,0.06899772460161664
89622.0,41.0,0.16291602661690063
34063.0,22.0,1.184843990198428
31179.0,41.0,0.07329097143592199
17899.0,44.0,0.06726295133326218
89301.0,40.0,0.028482635026866942
112288.0,24.0,0.23563815679530684
31967.0,2.0,0.018490764960778075
606.0,46.0,0.2312161065634209
96541.0,53.0,0.07760259704558241
100009.0,48.0,0.06686361116272029
101503.0,47.0,0.27475479047340834
90950.0,35.0,0.36637711521699917
10498.0,39.0,0.4142515588508172
102833.0,56.0,0.13878358136188573
29817.0,49.0,0.14526134199184995
83009.0,57.0,0.14142556964328837
25990.0,41.0,0.1382432993580821
73189.0,49.0,0.1646515411405621
92345.0,41.0,0.047884380621596036
96832.0,48.0,0.13906457248189324
63778.0,52.0,0.21865029138110453
75458.0,44.0,0.262040585906099
12771.0,40.0,0.10954781155741487
94612.0,55.0,0.1609944754450694
118095.0,38.0,0.14159461961211728
45685.0,51.0,0.1984583428063905
78844.0,51.0,0.19642802945363327
110309.0,37.0,0.34831065421078217
16958.0,59.0,0.08399199790534406
55290.0,55.0,0.1898871055967499
94368.0,43.0,0.3896419364826406
69398.0,47.0,0.14401707992815588
98973.0,42.0,0.14650067629911498
36779.0,59.0,0.09871193047859764
129576.0,41.0,0.09825357623383593
129788.0,56.0,0.1702057353673175
4106.0,48.0,0.30140377351302217
95799.0,31.0,0.12253428245202184
44065.0,52.0,0.19851840807159205
124827.0,35.0,0.13981699584157922
111275.0,44.0,0.47437291766969364
66707.0,52.0,0.09134729983636974
9364.0,40.0,0.1830950668219658
95357.0,52.0,0.14365220830026884
130295.0,33.0,0.12520364599614972
116343.0,34.0,0.02348723595574204
69794.0,50.0,0.10097447778867984
94774.0,15.0,0.696949498579842
86378.0,49.0,0.18571083338999847
53159.0,58.0,0.10171529983460047
37268.0,26.0,0.47512972623928007
6232.0,49.0,0.15451553593642162
126048.0,59.0,0.012347649159403328
29899.0,25.0,0.13133914927786117
11635.0,40.0,0.11477497633103349
48231.0,63.0,0.1265230084064837
107782.0,47.0,0.18226386785500095
96405.0,54.0,0.11700977340251223
81064.0,51.0,0.13768951403712135
25802.0,58.0,0.07367005620492408
57490.0,53.0,0.11920539115402465
42166.0,41.0,0.16298942002922073
46692.0,51.0,0.08316068783358807
41064.0,53.0,0.07332917318772472
21640.0,53.0,0.11785095092181017
45674.0,41.0,0.05230313377731326
78615.0,50.0,0.015983881942158065
21639.0,45.0,0.09996738205996962
266.0,53.0,0.14785616927763445
30475.0,55.0,0.03343452727319335
130368.0,23.0,0.08154194833461927
18296.0,49.0,0.13799232731596014
9455.0,38.0,0.0018578570506121595
15415.0,39.0,3.675441437340229
67568.0,57.0,0.1254732488697386
30212.0,36.0,0.11473447260971933
61690.0,48.0,0.03189693320716421
40515.0,44.0,0.3333138312258794
83095.0,29.0,0.018978165666775938
53021.0,50.0,0.050938548434182135
48544.0,61.0,0.009405096623499823
30472.0,43.0,0.07191175301161883
119574.0,62.0,0.11846213637982637
20449.0,54.0,0.14777551289998248
62642.0,54.0,0.37040449594871994
120246.0,49.0,0.1722050981070111
93061.0,51.0,0.03858196220042464
128884.0,56.0,0.11060758553574762
82672.0,52.0,0.09972246574124477
46297.0,52.0,0.2814414276032618
117975.0,58.0,0.08822799340130792
110291.0,45.0,0.4924431572527141
54113.0,56.0,0.11716693280633535
11742.0,61.0,0.12432452065716794
37186.0,29.0,0.019527439773509337
19609.0,53.0,0.1613933342480831
114023.0,44.0,0.0842389933406759
111753.0,22.0,0.15229075822655816
31909.0,41.0,0.16875241153715403
51731.0,49.0,0.029613077773997687
20439.0,24.0,0.027965246607343265
93493.0,36.0,0.2048274859756198
42035.0,43.0,0.5736096021784385
97550.0,57.0,0.09990830421898016
69079.0,54.0,0.20637984302347168
125254.0,52.0,0.17865499083989053
16996.0,46.0,0.09369823278198394
31392.0,30.0,0.18338894094614533
62455.0,36.0,0.5110367302451836
41390.0,44.0,0.14537711275529222
27716.0,58.0,0.1711799779875876
523.0,39.0,0.4460044756542651
3615.0,39.0,0.14195856396389425
115710.0,52.0,0.11451167393834458
8726.0,59.0,0.05192844337102076
9547.0,53.0,0.0919894526192377
63246.0,27.0,0.08897099269772989
33844.0,51.0,0.13239151739161517
103153.0,46.0,0.4009801177716315
29361.0,64.0,0.0807568018493581
62192.0,42.0,0.14451997528664262
101701.0,33.0,0.2672496541881813
87554.0,42.0,0.25062581841383763
69736.0,48.0,0.09377362330379775
41409.0,62.0,0.18348257069115578
48486.0,49.0,0.10158561745026995
128381.0,50.0,0.2130142279196483
128575.0,54.0,0.21716408824310135
124122.0,60.0,0.19620879976053784
3231.0,56.0,0.04085388294481297
68014.0,50.0,0.17167029571114187
44887.0,49.0,0.07219731736843703
23704.0,50.0,0.1335381333432149
7792.0,56.0,0.03856928950135143
61959.0,5.0,0.015945923747282067
82944.0,46.0,0.21254213389597285
60995.0,60.0,0.08234905912014799
98804.0,49.0,0.16696157037101192
71128.0,47.0,0.030741959799978714
23771.0,9.0,0.18661855049902787
122509.0,49.0,0.0026326243416047116
59986.0,52.0,0.15177853765283528
105492.0,50.0,0.11651291011008055
9972.0,39.0,0.05992999836032661
86582.0,40.0,0.4115073928898973
100238.0,44.0,0.1106080895513285
38745.0,59.0,0.020444139890581726
23732.0,45.0,0.12372432548480351
14268.0,54.0,0.13950167425283852
96925.0,50.0,0.16644885433965398
35637.0,47.0,0.18618445857039556
88614.0,34.0,0.34524961786423286
98609.0,58.0,0.18914267438907853
66723.0,47.0,0.03873977290810499
13701.0,53.0,0.12449612710965921
52147.0,30.0,0.25726965521796114
18647.0,45.0,0.052179354510773115
59222.0,34.0,0.12598681266501452
126528.0,44.0,0.18555999538726395
43892.0,43.0,0.06734197659444499
114675.0,37.0,0.13043833528523907
93714.0,54.0,0.1425721151624636
14661.0,54.0,0.02305118326069816
29669.0,37.0,0.09506190569997998
79539.0,4.0,0.24380338896026912
66886.0,49.0,0.09748177552842792
118344.0,43.0,0.7147589871435888
88207.0,42.0,0.16453302247543206
109000.0,9.0,0.007051935999254284
18756.0,45.0,0.1902656833195211
5562.0,55.0,0.127667716448343
75140.0,14.0,0.03261700317680547
74951.0,48.0,0.17585608883354314
945.0,39.0,0.08234151054906073
80518.0,36.0,0.12296188240739583
121840.0,45.0,0.24268298809657607
122427.0,54.0,0.10932591844520538
73548.0,41.0,0.027499607607308525
98124.0,54.0,0.036550789317175356
99898.0,32.0,0.12327401062087817
17397.0,56.0,0.15395251669944124
5271.0,40.0,0.0377921762972397
129596.0,35.0,0.03453639544067192
50886.0,60.0,0.11072724498186338
64779.0,51.0,0.1545302572806081
52047.0,52.0,0.14579473088495906
72922.0,50.0,0.23535146117599806
6516.0,50.0,0.08515664006663146
89106.0,43.0,0.07527002992524666
76318.0,46.0,0.1008064968228629
100560.0,16.0,0.040633505936181855
11122.0,41.0,0.16903960667631693
92498.0,63.0,0.11154244324325702
42544.0,47.0,0.19364094507662505
55609.0,43.0,0.21321973676091113
56948.0,58.0,0.11755379214401336
79867.0,56.0,0.1944640459462654
129599.0,48.0,0.15891580796525467
45885.0,47.0,0.13002946594217116
18062.0,46.0,0.154830889048588
74671.0,59.0,0.17567040339684098
55517.0,43.0,0.04688594263819881
104075.0,53.0,0.17884239171925603
18200.0,5.0,0.011482395872526993
56929.0,57.0,0.07999994668451385
44035.0,48.0,0.19151217121274827
78836.0,1.0,0.02647205163285669
82167.0,57.0,0.12792964022186296
27958.0,62.0,0.039985079680911834
121779.0,60.0,0.12792662924353035
68743.0,51.0,0.08793395869754637
11831.0,58.0,0.12687389151923428
83162.0,48.0,0.11773132262997063
76514.0,64.0,0.11350002230910664
44324.0,62.0,0.054730827194865925
88092.0,47.0,0.12412877685299868
62895.0,39.0,0.13454827347599568
24732.0,46.0,0.17324033184147447
128008.0,56.0,0.030876733652651908
115163.0,48.0,0.0534542807645433
53114.0,64.0,0.11661787537285179
111363.0,43.0,0.05000762169319706
10487.0,56.0,0.10663916886296847
54268.0,47.0,0.09435008750655131
124480.0,37.0,0.03787434448028697
73288.0,51.0,0.2216880206200914
121084.0,52.0,0.085464951013643
127896.0,60.0,0.056341771177713676
125101.0,50.0,0.13674460458263282
120293.0,34.0,0.09329285309398092
66370.0,54.0,0.1655453965081048
126802.0,43.0,0.21087397185573697
19286.0,59.0,0.13440107589298098
48222.0,56.0,0.1499032317617035
7793.0,58.0,0.029839202705819384
51204.0,64.0,1.959633266100803e-07
4561.0,55.0,0.12860573675258474
16983.0,55.0,0.02750073394087007
113859.0,43.0,0.21974592534363227
87320.0,50.0,0.03544215287518342
9581.0,33.0,0.11169139751794455
91971.0,14.0,0.35636028725337204
94829.0,58.0,0.15824490733968025
125663.0,63.0,0.0938780761705362
125029.0,44.0,0.11248967093485503
66131.0,56.0,0.12666505748054135
72485.0,37.0,0.9919872293197591
74614.0,37.0,0.1357504542374545
51001.0,43.0,0.13114768182539777
117093.0,55.0,0.07058521631208937
123517.0,55.0,0.042920938422273944
24327.0,54.0,0.07357650091924979
122882.0,54.0,0.1449230929862353
24231.0,47.0,0.08949543149487466
50954.0,45.0,0.09819588643591147
39448.0,37.0,0.1415413946289952
104359.0,47.0,0.0675129844218858
46236.0,51.0,0.1794216141210419
44534.0,29.0,0.18293171283720464
19474.0,59.0,0.14945228322302515
109831.0,44.0,0.13519693466063656
38504.0,39.0,0.022400965114737496
44010.0,36.0,0.1045664651716191
41801.0,43.0,0.2268321172211474
4699.0,32.0,0.19433748394899708
75273.0,60.0,0.11965371042823565
119779.0,56.0,0.20971853865889245
129682.0,40.0,0.10186080643261296
73400.0,60.0,0.17179440562603338
65965.0,39.0,0.1809843614430474
55912.0,46.0,0.15977911921665958
70012.0,50.0,0.13597389521885056
50449.0,55.0,0.14382308482523187
54433.0,41.0,0.12491085868235
28088.0,54.0,0.13481829072756796
103691.0,55.0,0.07409943779167065
50443.0,43.0,0.12718685257191636
53910.0,50.0,0.2087976121570209
113844.0,4.0,0.22954861626198966
82358.0,63.0,1.2267665391865307e-06
34265.0,52.0,0.15883811492165467
125835.0,39.0,0.11345750097553853
67708.0,58.0,0.14055803186161986
111079.0,61.0,0.11721804499777601
56513.0,52.0,0.1297905272577186
49247.0,52.0,0.09784044934014458
101220.0,40.0,0.3141023872250516
61710.0,52.0,0.12130429521771205
126054.0,39.0,0.40574922866375746
96274.0,47.0,0.10400086032949117
119215.0,48.0,0.02059683620451451
129020.0,53.0,0.191061067706957
86781.0,40.0,0.2522628644773675
101003.0,50.0,0.022426522328056548
90508.0,54.0,0.1399195914316842
120626.0,41.0,0.20834538124815047
73536.0,58.0,0.11902087159748288
49077.0,39.0,0.3091764595449717
85116.0,36.0,0.18383244169655028
38185.0,56.0,0.18554522655719655
65660.0,36.0,0.11214653188953726
120709.0,61.0,0.16562162605406902
68899.0,55.0,0.1464043725686477
63052.0,13.0,0.4116068699387693
74915.0,39.0,0.24805126567004407
109735.0,51.0,0.18814908594650578
2972.0,49.0,0.018968473755732795
45515.0,48.0,0.04232358823213183
56315.0,55.0,0.13298706642906127
45753.0,45.0,0.06911501609264184
109564.0,51.0,0.17490170772655877
9768.0,34.0,0.239583960299479
8401.0,55.0,0.15051880589759994
94018.0,60.0,0.14367539175717936
51468.0,35.0,0.08122927052284966
105658.0,45.0,0.07349877706204228
79063.0,47.0,0.09272937767822295
1633.0,40.0,0.27456578515081176
28669.0,60.0,0.030104221015869854
107950.0,49.0,0.1040304925307789
6555.0,45.0,0.12731995063178678
88513.0,60.0,0.0982536075134075
82747.0,58.0,0.15026354740547487
99658.0,36.0,0.21480583215965562
46587.0,56.0,0.1354400542725636
15480.0,54.0,0.10259103559424872
112042.0,63.0,0.13194079823753496
36878.0,45.0,0.1120882960035512
49399.0,60.0,0.16153836490486528
80372.0,35.0,0.2634535248823252
116223.0,59.0,0.11587401223783074
108103.0,47.0,0.5041085842172803
112014.0,47.0,0.15294125280207463
97628.0,40.0,0.19901231880184175
74618.0,54.0,0.1581335611388644
57985.0,55.0,0.23399502432781988
27667.0,43.0,0.17157327027567865
3708.0,38.0,0.08156520303653654
95316.0,40.0,0.09358697329873364
22688.0,56.0,0.0878541102325143
11771.0,55.0,0.12095186139965984
76658.0,49.0,0.13172781573719852
35757.0,59.0,0.17209121998393806
99291.0,51.0,0.08760251767580282
90333.0,50.0,0.12457472913155446
34298.0,50.0,0.23222571954426238
72211.0,43.0,0.038566185095022076
112816.0,58.0,0.17771073676318289
50746.0,44.0,0.26047128867237856
23195.0,52.0,0.11491272640313838
101356.0,40.0,0.4316650565672988
67458.0,41.0,0.1275488783402374
45215.0,59.0,0.16268711670905003
113792.0,64.0,0.0015147367817029335
40534.0,64.0,0.007047685183966627
94250.0,46.0,0.13166600960148975
60166.0,40.0,0.11614576647623617
10362.0,45.0,0.14995878656810763
95678.0,44.0,0.13328267629191765
104382.0,42.0,0.1425120089712866
122799.0,35.0,0.11114581769721187
73530.0,58.0,0.1437448667670743
111687.0,57.0,0.10370661322126427
82473.0,29.0,0.30364644037040284
75952.0,54.0,0.19188842733445677
52968.0,42.0,0.0206399860623808
89596.0,52.0,0.12694116452838416
80349.0,51.0,0.1512587898825763
3059.0,54.0,0.045184417578269215
11627.0,48.0,0.1938238374042435
36103.0,56.0,0.15040713973695977
106456.0,5.0,0.0427410234316312
126238.0,59.0,0.16174131766418626
78417.0,34.0,0.32717307321154715
54568.0,55.0,0.011282737269636292
94260.0,43.0,0.13378773179283554
4023.0,48.0,0.1342880581001968
72861.0,58.0,0.06631217788923136
6191.0,54.0,0.14541140768420796
95123.0,59.0,0.09622386403349723
48302.0,46.0,0.14319397036611176
56479.0,48.0,0.12398341557291544
109207.0,37.0,0.12885769126307137
72216.0,48.0,0.1197489547905219
124669.0,54.0,0.0870998086612112
61638.0,49.0,0.12364037012890101
69345.0,32.0,0.1348072980556584
5857.0,52.0,0.1109380628764992
68677.0,49.0,0.10093947573640327
21281.0,47.0,0.08752223953167605
33942.0,50.0,0.017282537453300193
101653.0,60.0,0.15769148210227912
53702.0,55.0,0.12007272843764323
33586.0,1.0,5.098393911412522
130273.0,53.0,0.1099068952393873
73835.0,24.0,0.22232905322258706
110825.0,39.0,0.35161843232905443
76993.0,53.0,0.08002891719902153
50313.0,57.0,0.22757260818298297
31278.0,58.0,0.1121488094332484
53674.0,23.0,1.7479049507307427
21965.0,36.0,0.387953640757662
68064.0,36.0,0.13216851466622567
78156.0,46.0,0.19738494616216848
99326.0,50.0,0.12680421897151567
66360.0,41.0,0.07654070983033957
16636.0,49.0,0.13145849893666273
53139.0,50.0,0.10122489708071529
41632.0,41.0,0.19590783495666045
16303.0,35.0,0.5392767578588034
100314.0,44.0,0.15655298302414986
91350.0,45.0,0.16955398069407837
14873.0,43.0,0.18570221354850067
46356.0,46.0,0.057576820411013814
89033.0,46.0,0.056568387490982454
61499.0,48.0,0.14700703590826592
70239.0,42.0,0.16883476716176113
19701.0,48.0,0.053143223796724745
39718.0,38.0,0.12393305096010082
4488.0,49.0,0.10222007445273108
75175.0,60.0,0.1622792379179186
89404.0,46.0,0.04838070839361903
13943.0,42.0,0.08851003473952232
19341.0,45.0,0.19897546484973194
22098.0,51.0,0.13802223691693774
24454.0,58.0,0.13573351223753594
87461.0,33.0,0.24024953263167725
78494.0,47.0,0.0906661785843652
