acc_id,survival_time,amount_spent
106945,59.51723955292163,0.18545899083499645
53353,64.68265400255913,0.09581805532695734
92778,44.286334959875646,0.18777774592270674
22031,48.379850543170804,0.1661808662374166
87505,60.407543189717344,0.015475184417808235
119288,57.41242003386064,0.019138261849679677
40465,34.36069724404143,0.1953833451710594
96352,52.364593155812685,0.19485699413780883
61860,34.47227676350322,0.19465852969332487
101220,43.007719802058745,0.15825937130222256
72535,49.66876484391652,0.1622966540096333
45200,38.77896693187648,0.16540035430878405
16985,35.184287275546886,0.19251674333847058
29925,54.47248084538953,0.1609869607154754
114154,34.29212286784326,0.19555683243994984
11653,43.75024994777531,0.03226505055487064
53816,41.544635629204826,0.17498824417733916
63627,37.17379827295733,0.027438078882781713
85513,41.825986940317684,0.21195277517090721
118122,34.167136841054514,0.18449616057545765
56796,33.16278057652117,0.015251992266276437
35882,36.2262532742895,-0.06213047349730361
100571,58.98263376286473,0.18461721206171813
112232,48.00129170612904,0.16662799316044472
41636,35.210929704893424,0.08044644527564934
116285,43.97273325784296,0.1332071407081686
111124,37.13330261766229,0.030753279494781155
69350,42.77946326362554,0.18950565077472498
85112,49.419166204587846,0.1553008811193265
92045,50.36078500838601,0.0837790029544123
121382,66.35785444870416,-0.10985677219579848
105889,47.96674945388912,0.16833359358046682
108739,44.62340158763192,0.1707862307372419
128409,61.30862713592039,0.11779972192173652
68097,60.3561688137453,0.016777925238319474
833,42.08307069212849,0.03269756280095587
114413,32.39986062610498,-0.032980463159052426
11376,40.16174275804868,0.1844297682658464
4253,56.99517261191285,0.03986291792520397
27355,70.44126802045113,0.3738014733461568
49854,34.29491386265589,0.19542558708040278
8875,51.661360201745424,0.15989272924324238
12254,56.65841396493321,0.040101871023369484
19885,60.244489834193246,0.014555372515883014
13636,43.68224291422386,0.175458585868689
129076,43.44640425765358,0.1653286048784658
48491,39.27253253214786,0.18582324544101936
130391,46.44069062736608,0.15969977205587121
47581,60.93787837033087,0.013714479139118607
1059,34.3138823436701,0.19412472845914097
19089,52.05982619528639,0.23527779441250915
35663,39.72434288184655,0.0015782476972096005
67988,35.17338393574435,0.13257273298631964
74846,49.513480318556006,0.15486413309178618
87986,62.08540565326723,0.10583871827657569
49249,43.720191848925325,0.18221758914982866
125749,58.89983684860111,0.025412588739036512
107648,37.077160257435665,0.02482415374717009
91064,36.794594579222014,0.18726690323094414
94107,37.01993207447604,0.1839737343672356
91696,58.208272939685074,0.016284291658635763
107052,44.762588227018774,0.18446388421867646
115135,35.56411137215268,0.18524547683529238
102169,44.86336645628799,0.15121422161503234
73873,56.782633554391104,0.19501202664018744
79952,34.29212286784326,0.19555683243994984
5280,35.95013837821925,0.18379542046223585
40320,40.110549175001225,0.19015493507948592
111249,42.03099351308985,0.17221835337751037
54907,41.546648951033795,0.23498780435864747
47422,26.635097424409928,-0.008277959151568093
88160,37.23155444977863,0.14974460462886766
68714,48.235038208072325,0.17009114014134616
120507,33.83438698346007,0.18586767127265075
106650,39.91451842705503,0.05325164855396014
106860,34.51786890570668,0.19121985893592092
74578,58.96914951709496,0.02494567637314618
16081,34.292213890932175,0.1955524245177011
28497,36.47680015442622,0.14837325989431852
125159,61.537300647421546,0.14422773741009504
127042,42.11984312646694,0.15700040613193378
12332,39.61995818221585,0.18199900466222485
50066,33.760448949102965,0.19490230908469117
43012,37.721957568292225,0.15294442280087128
78737,41.91262358428066,0.1477000904400257
102860,59.643722101003746,0.1571622940697453
49663,58.744598019002616,0.09133862820698924
102763,43.891190493680924,0.11743146409475916
