acc_id,survival_time,amount_spent
12351,64,0.12015406155968845
124997,46,0.009187093729304416
91444,64,0.010204236249334545
113169,64,0.007677785473775831
68702,64,0.0025592618245919444
36632,31,0.1212040151287518
63879,64,0.03609215393655306
38144,40,0.0016405524516615027
36623,64,0.10286263871917622
125123,64,0.0
85629,64,0.3289635776071645
107469,64,0.06919850241108218
53213,52,0.01893197529217374
103138,29,0.0
103197,29,0.003379538050422696
9377,64,0.2217370693665687
79341,64,0.030448653502837486
59243,4,2.5140810100731863
65314,4,0.0
65847,64,0.03609215393655306
100263,64,0.0
118914,64,0.041670032272202166
56343,64,0.030776763993169788
78693,61,0.15854298892856766
14679,64,0.04856035256918048
129379,64,0.2079892398216453
71362,14,0.0
89622,64,0.016766446055980558
34063,2,0.0
31179,64,0.03769989533918133
17899,9,0.1192025411377248
89301,64,0.0
112288,11,0.0
31967,46,0.08852421029165469
606,64,0.2703630440338157
96541,64,0.051480535933137964
100009,29,0.0011155756671298216
101503,64,0.060503574417276225
90950,40,0.01230414338746127
10498,64,0.003084238609123625
102833,54,0.13245820494714972
29817,64,0.2922152026899469
83009,64,0.09000070749815002
25990,37,0.052957033139633305
73189,36,0.014568105770754144
92345,32,0.030776763993169788
96832,55,0.017882021723110382
63778,64,0.03146579602286762
75458,9,1.0184221509424276
12771,23,0.07490762494286421
94612,64,0.13186760606455158
118095,11,0.00597161092404787
45685,64,0.07710596522809063
78844,9,0.0
110309,4,0.0
16958,64,0.007677785473775831
55290,64,0.1090639269864567
94368,64,0.0025592618245919444
69398,64,0.08238854412244066
98973,64,0.05991297553467807
36779,25,0.03937325883987607
129576,21,0.16563017551974532
129788,64,0.2304648084094079
4106,23,0.4757602109818358
95799,11,0.0
44065,64,0.18587459277324825
124827,64,0.0
111275,58,0.04094818919347111
66707,11,0.0
9364,1,0.0
95357,64,0.0827494656618062
130295,35,0.17895146142723672
116343,64,0.0010171425200301318
69794,24,0.0
94774,20,0.0
86378,55,0.1251085299637062
53159,64,0.09590669632413144
37268,2,4.06036731786222
6232,22,0.90965352339727
126048,64,0.0
29899,15,0.1876792004700759
11635,64,0.030448653502837486
48231,21,0.0
107782,22,0.29484008661260525
96405,19,0.16533487607844624
81064,59,0.016503957663714718
25802,64,0.07359518298153503
57490,64,0.0413747328309031
42166,64,0.08530872748639813
46692,64,0.03609215393655306
